,Country,State,Incident description,Vehicle model,Mode,Damage description,Injury description,Vehicle status,Fault,Weather,Time of Day,Road Conditions,Driverless,Collision Type,Vehicle type,Date,Time,Google Street View,Latitude,Longitude,near intersection,near crosswalk,near bus-bike lane,near two-way road,near traffic light,near light pole,near stop line,near stop sign,detection applied,Other Parties,Injury,Damage,Validity
54,United States,California,"The AV driver was stopped while exiting the intersection as a large truck entered the intersection. While the truck began to make a left turn behind the AV, it made contact with the AV.",Toyota Highlander,Conventional,Rear left radar and camera pod,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Side swipe,Passenger car,07/12/2021,10:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.797307,-122.403693",37.797307,-122.403693,True,True,False,False,False,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
55,United States,California,The AV driver was making a right turn when the rear right tire made contact with the lowered loading lift of a heavy truck parked partially across the parking lot entrance.,Jaguar I-Pace,Conventional,Rear right tire,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Side swipe,Passenger car,24/02/2023,9:45,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.797607,-122.401632",37.797607,-122.401632,False,True,False,False,True,False,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
56,United States,California,"The AV intended to make a right turn at a green light, to do so the AV slowly decelerated from a low speed and stopped, waiting for a pedestrian to clear the intersection, when a Hyundai Accent made contact with the AV.",Toyota Highlander,Autonomous,Driver's side rear bumper and sensor,The AV monitoring operator sustained injury,Stationary,Driver of another vehicle,Unknown,Unknown,Unknown,No,Rear-end,Passenger car,17/01/2018,9:43,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.797543,-122.401929",37.797543,-122.401929,True,True,False,False,True,True,False,False,True,Car  ,Slight  ,Slight  ,Valid
57,United States,California,"The AV was proceeding with the right of way on a green traffic light at the six way intersection when a person operating an electric scooter ran a red light and made contact with the AV, at which time the AV driver disengaged autonomous mode.",Toyota Highlander,Disengagement,Rear left quarter panel,Emergency services arrived at the scene,Moving,Scooterist,Clear,Daylight,Dry,No,Broadside,Passenger car,31/05/2022,13:15,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.797093,-122.405452",37.797093,-122.405452,True,True,False,False,False,True,True,False,True,Scooter  ,Unknown  ,Slight  ,Valid
58,United States,California,The AV began to slow down during an uprotected left turn to yield for cross traffic entering the lane from the right when a Ford Fusion coming from behind did not slow and made contact with the rear sensors of the AV.,Toyota Highlander,Autonomous,No damage,No injury,Stationary,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,10/05/2021,17:12,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.796957,-122.405324",37.796957,-122.405324,True,True,False,True,True,False,False,True,True,Car  ,No Injury  ,No Damage  ,Valid
59,United States,California,"The AV driver stopped while yielding to a pedestrian, while a Honda Civic LX drove around the left side of the AV in attempt to pass it, clipping left rear sensors.",Toyota Highlander,Conventional,Left rear sensors,No injury,Stationary,Driver of another vehicle,Cloudy,Daylight,Dry,No,Unknown,Passenger car,19/12/2019,9:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.796220,-122.405136",37.79622,-122.405136,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
60,United States,California,"The AV driver was slowly moving forward in response to an oncoming Hino truck to provide space to pass, while the passing truck came into contact with the AV's rear radar sensor.",Toyota Highlander,Conventional,No damage,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,12/07/2021,14:11,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.796264,-122.403476",37.796264,-122.403476,False,True,False,False,False,False,True,True,True,Truck  ,No Injury  ,No Damage  ,Valid
61,United States,California,The AV driver made contact with the left side mirror of a parked car.,Toyota Highlander,Conventional,Front right sensor housing,No injury,Moving,In-vehicle AV driver,Clear,"Night, with street lights",Dry,No,Side swipe,Passenger car,11/10/2023,20:11,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.796556,-122.402556",37.796556,-122.402556,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
62,United States,California,"A crowd of people celebrating on the street stopped the AV, painted graffiti on its side and then bashed the windows and threw a firework inside, setting the AV on fire.",Jaguar I-Pace,Autonomous,Damaged beyond repair,No injury,Stationary,Pedestrian,Clear,"Night, with street lights",Dry,Yes,Other,Passenger car,09/02/2024,21:03,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.795989,-122.407062",37.795989,-122.407062,False,False,True,False,False,False,False,False,True,Other  ,No Injury  ,Severe  ,Invalid
63,United States,California,The AV traveling straight encountered a double-parked Hino flatback truck. The AV began to maneuver around the stationary truck when it made slight contact with the left rear of the truck.,Toyota Highlander,Autonomous,Passenger side door,No injury,Moving,AV technology,Clear,Daylight,Dry,No,Unknown,Passenger car,20/01/2020,11:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.797501,-122.409900",37.797501,-122.4099,False,False,False,True,True,True,False,False,True,Truck  ,No Injury  ,Slight  ,Valid
64,United States,California,The AV activated its right turn signal and prepared to make a right turn. The AV stopped to yield to a pedestrian who was in the adjacent crosswalk. A Honda behind the AV made contact with the rear of the AV.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Cloudy,Daylight,Dry,No,Rear-end,Passenger car,05/11/2021,16:27,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.796530,-122.410156",37.79653,-122.410156,False,False,True,False,True,False,False,True,True,Car  ,No Injury  ,Slight  ,Valid
65,United States,California,"The AV was stopped waiting for a pedestrian to clear the crosswalk, then initiated a right turn, while a Toyota Highlander directly behind the AV rear-ended the AV.",Chevrolet Bolt,Autonomous,Rear bumper,No injury,Moving,Driver of another vehicle,Cloudy,Daylight,Dry,No,Rear-end,Passenger car,21/05/2018,7:27,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.795618,-122.409900",37.795618,-122.4099,True,True,False,True,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
66,United States,California,"The AV driver, intending to pull out of the parking spot, put the AV into reverse rather than drive and contacted the vehicle parked directly behind the AV.",Chevrolet Bolt,Conventional,Scratches to rear bumper,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Rear-end,Passenger car,24/05/2018,18:37,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.795065,-122.414626",37.795065,-122.414626,False,False,False,False,False,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
67,United States,California,The AV was stopped waiting for traffic to clear the intersection before making a left turn. A Honda Accord directly behind collided with the AV.,Chevrolet Bolt,Autonomous,Center of the rear bumper,"The AV driver later experienced neck stiffness, sought medical treatment",Stationary,Driver of another vehicle,Clear,Dusk,Dry,No,Rear-end,Passenger car,02/06/2018,20:29,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.793766,-122.417969",37.793766,-122.417969,True,True,False,True,True,False,False,False,True,Car  ,Slight  ,Slight  ,Valid
68,United States,California,"The AV approached a green light and signaled a right turn when a pedestrian entered the adjacent crosswalk in accordance with the pedestrian WALK signal. As the AV began to slow, the AV driver disengaged autonomous mode, a few seconds later, a Honda Civis approached from behind and made contact with the AV.",Jaguar I-Pace,Disengagement,Rear bumper,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Rear-end,Passenger car,27/02/2022,13:00,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.794174,-122.421486",37.794174,-122.421486,True,True,False,False,True,False,False,False,True,Pedestrian  ,No Injury  ,Slight  ,Valid
69,United States,California,"The AV made contact with a downed power cable stretching across the street and came to a stop. Cruise was informed by law enforcement to keep the AV stationary until the power cables were cleared. During the time that the power cable was being cleard and that the AV was stopped, the AV ran low on battery power and did not have enough power to return to Cruise facilities on its own. The AV was therefore towed from the scene once the power cables were cleared.",Chevrolet Bolt,Autonomous,Front fascia,No injury,Moving,AV technology,Raining,"Night, with street lights",Wet,Yes,Hit object,Passenger car,21/03/2023,4:29,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.792250,-122.421051",37.79225,-122.421051,True,True,False,True,False,True,False,False,True,Other  ,No Injury  ,Slight  ,Valid
70,United States,California,The AV was traveling through the intersection when an Audi A4 made contact with the AV.,Chevrolet Bolt,Autonomous,Right brake light assembly,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,07/06/2019,9:01,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.792184,-122.422775",37.792184,-122.422775,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
71,United States,California,The AV was stopped at a red light when a BMW 325i struck the AV from behind.,Jaguar I-Pace,Autonomous,Rear bumper,No injury,Stationary,Driver of another vehicle,Clear,"Night, with street lights",Dry,No,Rear-end,Passenger car,27/11/2021,18:07,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.791945,-122.424499",37.791945,-122.424499,True,True,False,False,True,True,False,False,True,Car  ,No Injury  ,Slight  ,Valid
72,United States,California,The AV made contact with a downed power cable and came to a stop.,Chevrolet Bolt,Autonomous,Front left radar assembly,No injury,Moving,AV technology,Raining,"Night, with street lights",Wet,Yes,Hit object,Passenger car,20/03/2023,21:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.793009,-122.416324",37.793009,-122.416324,True,True,False,False,False,False,False,True,True,Other  ,No Injury  ,Slight  ,Valid
73,United States,California,The AV driver disengaged autonomous mode to maneuver past an oncoming vehicle that was drifting toward the AV. The AV driver the made contact with an unoccupied parked Honda CR-V.,Chrysler Pacifica,Disengagement,Passenger side view mirror,No injury,Moving,In-vehicle AV driver,Clear,Daylight,Dry,No,Unknown,Passenger car,03/04/2021,8:50,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.792955,-122.414409",37.792955,-122.414409,False,True,False,False,False,False,True,True,True,Car  ,No Injury  ,Slight  ,Valid
74,United States,California,"The AV was traveling straight when a Toyota, completing a left turn, made contact with the left rear corner of the AV. The Toyota drove away.",Chevrolet Bolt,Autonomous,Lower left tail lamp and rear fascia,No injury,Moving,Driver of another vehicle,Clear,Daylight,Dry,No,Unknown,Passenger car,30/06/2019,10:58,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.794348,-122.406333",37.794348,-122.406333,False,True,False,False,True,False,False,False,True,Car  ,No Injury  ,Slight  ,Valid
75,United States,California,"The AV was traveling straight when it slowed down, the AV driver disengaged autonomous mode, and shortly thereafter, a cyclist proceeding straight made contact with the rear right fender of the AV. The cyclist left the scene.",Chevrolet Bolt,Disengagement,Rear right fender,No injury,Moving,Cyclist,Clear,Daylight,Dry,No,Unknown,Passenger car,26/09/2019,11:48,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.794463,-122.404816",37.794463,-122.404816,True,True,False,False,True,False,False,False,True,Cyclist  ,No Injury  ,Slight  ,Valid
76,United States,California,"The AV was proceeding in stop-and-go traffic through an active construction zone. At the same time, an e-scooter traveling near the right curb was passing other slow traffic behind the AV. Before the e-scooter could also pass the AV on the right, the e-scooter weaved away from the curb, seemingly to avoid a drainage grate, and came within a close following distance behind the AV. As the AV came to a stop again for traffic ahead, the e-scooter rider did not stop and rear-ended the AV. The e-scooter rider remained upright, did not stop to exchange information, and immediately rode off while the AV was still stopped.",Toyota Highlander,Autonomous,Cracker right tail light lens,No injury,Stationary,Scooterist,Clear,Daylight,Dry,No,Rear-end,Passenger car,10/04/2023,11:18,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=37.793902,-122.404667",37.793902,-122.404667,False,False,False,False,False,False,False,False,True,Scooter  ,No Injury  ,Slight  ,Valid
